800	650	3	100	?
790	690	3	101	6
770	515	3.5	103	?
770	545	3	97	8.9
?	?	3.5	98	?
?	?	?	?	?
770	450	4	112	8.4
800	500	4	110	6.3
790	490	3	97	?
730	370	3	98	7.73
?	280	?	?	6.2
800	620	4.5	102	6.4
790	395	3	105	7.46
760	450	3.51	102	7
?	?	?	?	?
?	?	?	?	?
?	?	?	100	?
?	?	?	109	8.1
?	?	?	?	?
?	?	?	?	?
800	545	?	?	8.33
770	570	?	107	7.73
?	?	?	?	7.89
?	?	?	?	?
770	380	3	?	8.003
800	635	3.5	?	6.8
760	420	3.5	103	6.4
740	320	3	?	8.2
?	?	?	?	?
740	435	?	?	7.4
?	?	?	?	?
760	605	?	?	7.3
770	500	4	114	6.8
730	420	3	98	7.3
770	450	?	95	7.94
680	570	4	116	7.213
750	370	3	90	7.18
665	450	3	92	6.777
?	?	?	?	6.5
?	?	5.5	116	7.1
790	560	3.5	104	5.7
?	?	5.5	113	?
770	420	3.5	102	7.6
790	550	4	105	7.8
760	450	3.5	100	7.7
?	?	3.5	104	?
665	310	2.5	?	?
?	?	5.5	?	7.34
?	?	?	?	?
770	465	4	?	7.4
630	310	3	95	6
630	410	3.5	107	?
790	485	?	?	8.8
?	?	4.5	110	6.98
790	410	3.5	106	6.511
?	?	?	?	6.9
730	340	3.5	94	6
690	690	4.5	112	8.15
770	380	3	92	7.403
720	370	3	81	5.7
?	?	?	?	?
?	?	?	?	4.4
?	?	?	?	?
740	330	3	82	8.3
770	465	4	104	7.33
790	395	3.5	95	9.2
?	?	?	100	?
770	320	3	102	6.7
740	360	?	?	8.2
?	?	4	100	7.5
740	380	?	91	?
?	?	5.5	110	7.133
740	435	3	?	7.78
705	380	3.5	87	7
740	530	3.5	108	6.9
510	340	3	82	?
770	485	3.5	94	8.1
?	?	?	?	?
?	?	?	?	7.3
780	460	?	?	?
790	485	3	?	6.76
770	530	3.5	?	6.27
705	420	4	?	7.7
770	485	?	112	6.3
?	?	5	97	7.026
?	?	?	?	?
790	515	4	102	7.3
720	340	2.5	?	?
?	?	?	?	?
?	?	?	?	8.1
800	600	4	110	8.49
?	?	?	?	7
790	410	3	?	7.1
?	?	?	?	?
?	?	?	?	?
?	?	?	?	?
760	560	4.5	105	6
720	485	3.5	108	8.3
760	330	3	95	6.7
?	?	?	?	7.84
770	435	?	97	8.2
630	450	4	107	7.3
760	435	3	100	?
730	500	4	105	7
760	280	2	80	?
?	?	?	?	?
750	420	3.5	107	5.98
680	470	3	86	?
770	500	4	109	8.52
800	580	3	108	6.5
680	370	3	106	7.3
?	?	?	?	?
690	600	3.5	94	6.4
?	?	3.5	101	6.4
730	620	4.5	112	6.85
740	370	3	98	7.65
780	410	2.5	92	8.64
?	?	?	?	?
740	320	3	96	7.495
760	560	4.5	117	8.3
800	640	3.5	?	9.3
740	450	2	97	?
?	?	?	?	?
730	590	3.5	110	6.3
720	350	3	85	6.2
?	?	?	?	?
680	340	3.5	101	?
?	?	?	?	7.63
770	465	3.5	107	6.8
?	?	?	?	?
