California State University Northridge;University of Texas Arlington;University of Kansas;University of Michigan Dearborn;University of New Haven;|University of Kansas;University of Michigan Dearborn;University of New Haven;
Georgia Institute of Technology;|Georgia Institute of Technology;
George Washington University at Mount Vernon College;Illinois Institute of Technology;Rochester Institute of Technology;Southern Illinois University Carbondale;|George Washington University at Mount Vernon College;Illinois Institute of Technology;Rochester Institute of Technology;Southern Illinois University Carbondale;
Columbia University;Duke University;SUNY Stony Brook;Carnegie Mellon University;Quick kill. Applied on Dec 1. ;Georgia Institute of Technology;Stanford University;University of California Los Angeles;University of California San Diego;University of California Santa Barbara;University of Colorado Boulder;University of Pennsylvania;|Columbia University;Duke University;SUNY Stony Brook;
|
University of Maryland Baltimore County;Mississippi State University;New Jersey Institute of Technology;SUNY Binghamton;University of Houston Clear Lake;University of Texas Arlington;University of Houston main campus;University of Oklahoma;University of Texas Dallas;|Mississippi State University;New Jersey Institute of Technology;SUNY Binghamton;University of Houston Clear Lake;University of Texas Arlington;
San Diego State University;SUNY Binghamton;University of Houston main campus;University of Texas Dallas;SUNY Buffalo;University of Florida;University of Maryland Baltimore County;|San Diego State University;SUNY Binghamton;University of Houston main campus;University of Texas Dallas;
San Jose State University;Florida Institute of Technology;Texas A&M University Kingsville;University of Houston Clear Lake;University of Alabama Huntsville;|Florida Institute of Technology;Texas A&M University Kingsville;University of Houston Clear Lake;
Colorado State University;Georgia State University;University of Florida;University of Southern California;Iowa State University;|Colorado State University;Georgia State University;University of Florida;University of Southern California;
|
University of California Santa Barbara;SUNY Stony Brook;|SUNY Stony Brook;
|
|
|
University of Cincinnati;|University of Cincinnati;
Arizona State University;SUNY Stony Brook;University of Arizona;University of Florida;University of Minnesota Twin Cities;Virginia Polytechnic Institute and State University;SUNY Buffalo;Syracuse University;|SUNY Buffalo;Syracuse University;
Polytechnic University of New York;University of Illinois Chicago;University of Maryland Baltimore County;University of Southern California;New Jersey Institute of Technology;First ;Northeastern University;San Jose State University;SUNY Buffalo;University of North Carolina Charlotte;University of Texas Dallas;|New Jersey Institute of Technology;First ;
University of California Davis;Georgia Institute of Technology;Indiana University-Bloomington;Indiana University/Purdue University at Indianapolis;Northeastern University;Rochester Institute of Technology;University of Illinois Chicago;University of Southern California;North Carolina State University;SUNY Stony Brook;University of California Irvine;University of Michigan Ann Arbor;|Georgia Institute of Technology;Indiana University-Bloomington;Indiana University/Purdue University at Indianapolis;Northeastern University;Rochester Institute of Technology;University of Illinois Chicago;University of Southern California;
SUNY Buffalo;University of North Carolina Charlotte;University of Texas Arlington;University of Texas Dallas;Iowa State University;North Carolina State University;Ohio State University Columbus;University of Florida;University of Minnesota Twin Cities;Virginia Polytechnic Institute and State University;|SUNY Buffalo;University of North Carolina Charlotte;University of Texas Arlington;University of Texas Dallas;
Texas A&M University College Station;University of Minnesota Twin Cities;Georgia Institute of Technology;University of California Irvine;Changed from CS to Informatics. ;Arizona State University;University of Florida;|Georgia Institute of Technology;University of California Irvine;Changed from CS to Informatics. ;
Polytechnic University of New York;|Polytechnic University of New York;
Arizona State University;California State University Long Beach;George Mason University;Illinois Institute of Technology;New Jersey Institute of Technology;Texas A&M University Kingsville;University of Houston main campus;University of Maryland Baltimore County;University of Texas Dallas;North Carolina State University;Northeastern University;SUNY Stony Brook;Syracuse University;University of Florida;|Arizona State University;California State University Long Beach;George Mason University;Illinois Institute of Technology;New Jersey Institute of Technology;Texas A&M University Kingsville;University of Houston main campus;University of Maryland Baltimore County;University of Texas Dallas;
San Diego State University;San Jose State University;New York Institute of Technology;Stevens Institute of Technology;SUNY Albany;Clarkson University;Florida International University;New Jersey Institute of Technology;Polytechnic University of New York;Rochester Institute of Technology;|New York Institute of Technology;Stevens Institute of Technology;SUNY Albany;
Georgia Institute of Technology;University of Southern California;University of Florida;Stanford University;University of Illinois Urbana-Champaign;|University of Florida;
SUNY Stony Brook;Texas A&M University College Station;University of Florida;University of Minnesota Twin Cities;;University of Wisconsin Madison;Virginia Polytechnic Institute and State University;Purdue University;University of California Santa Barbara;;University of Illinois Urbana-Champaign;|SUNY Stony Brook;Texas A&M University College Station;University of Florida;University of Minnesota Twin Cities;;University of Wisconsin Madison;Virginia Polytechnic Institute and State University;
Arizona State University;University of California Irvine;University of California Santa Cruz;University of Florida;University of Southern California;New Jersey Institute of Technology;San Jose State University;University of California Santa Barbara;|New Jersey Institute of Technology;San Jose State University;University of California Santa Barbara;
Auburn University;Arizona State University Polytechnic Campus;|Arizona State University Polytechnic Campus;
George Mason University;University of North Carolina Charlotte;University of Tulsa;Iowa State University;|University of North Carolina Charlotte;University of Tulsa;
Indiana University-Bloomington;Oklahoma State University Stillwater;2nd .....;University of Houston Clear Lake;University of Missouri Kansas City;University of North Carolina Charlotte;|Indiana University-Bloomington;Oklahoma State University Stillwater;2nd .....;University of Houston Clear Lake;University of Missouri Kansas City;University of North Carolina Charlotte;
George Mason University;University of Southern California;City University of New York City College;Rutgers University Camden;University of Texas Dallas;|City University of New York City College;Rutgers University Camden;University of Texas Dallas;
Indiana University-Bloomington;|Indiana University-Bloomington;
Stevens Institute of Technology;Virginia Polytechnic Institute and State University;SUNY Buffalo;|SUNY Buffalo;
|
