SUNY Buffalo;University of Cincinnati;University of Houston main campus;University of Missouri Rolla;Michigan Technological University;Clemson University;|Michigan Technological University;
|
University of Illinois Chicago;|University of Illinois Chicago;
Georgia Institute of Technology;Iowa State University;Arizona State University;Clemson University;University of Cincinnati;;University of Michigan Ann Arbor;North Carolina State University;Ohio State University Columbus;University of Florida;University of Minnesota Twin Cities;University of Wisconsin Madison;|Arizona State University;Clemson University;University of Cincinnati;;University of Michigan Ann Arbor;
|
Clemson University;;SUNY Buffalo;;University of North Carolina Charlotte;Arizona State University;Michigan Technological University;University of Cincinnati;University of Florida;|Clemson University;;SUNY Buffalo;;University of North Carolina Charlotte;
Michigan Technological University;North Carolina State University;Georgia Institute of Technology;Michigan State University;Texas A&M University College Station;University of Illinois Urbana-Champaign;University of Michigan Ann Arbor;University of Wisconsin Madison;|Michigan Technological University;North Carolina State University;
|
Georgia Institute of Technology;SUNY Buffalo;University of Florida;|SUNY Buffalo;University of Florida;
California Institute of Technology;California State University Fullerton;California State University Los Angeles;California State University San Bernardino;University of California San Diego;University of California San Francisco;University of California Santa Barbara;University of Southern California;|
Clemson University;North Carolina State University;Oklahoma State University Stillwater;Rice University;Texas A&M University College Station;Texas Tech University;University of California Los Angeles;University of Houston main campus;University of Michigan Ann Arbor;University of Southern California;University of Texas Arlington;University of Texas Austin;University of Texas Dallas;University of Wisconsin Madison;|
Drexel University;Purdue University;Texas A&M University College Station;University of Florida;University of Michigan Ann Arbor;University of Missouri Rolla;Case Western Reserve University;University of Illinois Urbana-Champaign;Expected a ;|Purdue University;Texas A&M University College Station;University of Florida;University of Michigan Ann Arbor;University of Missouri Rolla;
