800	560	3	103	8.3
760	470	3.5	106	7.32
?	?	?	110	8.85
790	560	3	?	7
750	600	?	?	9.38
?	?	?	?	8.023
?	?	?	?	?
740	320	3.5	86	7.6
?	?	?	?	?
750	300	?	?	7.8
700	520	3	103	6.2
800	300	3.5	115	8.9
730	290	3.5	87	6.1
770	500	4.5	114	7.2
800	430	4	?	9.03
740	430	3	92	8.125
760	540	3	96	?
690	580	3	?	7.1
770	460	3.5	?	7.975
730	310	3	?	8
780	560	3.5	110	8.5
770	485	3	96	8.34
800	560	3	?	9.4
600	300	3.5	80	?
710	390	3	93	6
800	650	3	?	6.2
?	?	?	?	?
550	420	?	88	6
800	530	3	100	8.019
770	340	3.5	?	8.8
650	400	?	?	?
750	465	3.5	92	7.8
740	460	3.5	87	6.89
800	485	3.5	105	8.9
750	340	3	91	8.59
?	?	?	89	7.338
790	435	3	108	7.26
?	?	?	?	8.08
680	260	?	100	6.5
680	260	?	100	6.5
760	380	2	80	7.4
800	575	4	110	9.52
?	?	?	?	?
690	370	3.5	99	7.47
?	?	?	?	7.6
790	290	3	90	8.051
760	450	4	110	7.7
750	760	4	114	8
730	420	3.5	?	?
760	600	4	104	7.52
800	620	4	118	9.04
750	450	2.5	85	5.6
790	530	4	110	7.56
?	560	4	?	?
800	560	3.5	?	9.32
730	340	3	106	7.1
790	340	3	96	6.86
?	?	?	?	?
740	590	3	100	8
780	700	4	?	9
720	400	3.5	?	?
?	?	?	?	9.175
?	?	?	?	?
800	690	3	101	9.27
770	500	3	103	8.42
720	540	4.5	116	6.3
705	635	4	112	8.81
760	560	3	103	7.8
800	660	4	115	8.21
800	560	4.5	114	7.8
760	560	3.5	112	8.74
770	395	3.5	?	7.98
?	?	?	?	?
595	320	2.5	?	?
760	420	3	?	8.1
770	450	4	105	7.827
680	395	?	97	6.5
720	340	3	?	7.2
770	545	?	?	7
790	485	4	111	8.91
700	560	3	110	8.6
750	410	3	102	?
740	620	3.5	109	7.5
800	660	4	115	8.92
780	520	3	103	7.9
?	?	?	?	8.06
